GenePublicName,SequenceNameGene,SequenceNameTranscript,EF,OP50,Ratio_EFvsOP50,log2_Ratio_EFvsOP50,Infection_upregulated,Infection_downregulated
W08A12.1,W08A12.1,W08A12.1b.1,"1,70224","0,860558",1.978065394779,0.98409012234,,
W08A12.1,W08A12.1,W08A12.1b.2,"1,75158","0,848722",2.063785314862,1.04529290231,,
W08A12.1,W08A12.1,W08A12.1c,"1,4508","0,708652",2.047267205906,1.03369941280,,
W08A12.1,W08A12.1,W08A12.1d,"1,5958","0,773402",2.063351271396,1.04498945106,,
W08A12.2,W08A12.2,W08A12.2.1,"2,45493","12,7036",0.193246796184,-2.37148359881,,1
W08A12.2,W08A12.2,W08A12.2.2,"2,47682","12,8174",0.193238878400,-2.37154271070,,1
W08A12.3,W08A12.3,W08A12.3,"0,220195","0,161008",1.367602852032,0.45164933652,,
W08A12.4,W08A12.4,W08A12.4,"0,034451","0,032722",1.052845180612,0.07429330570,,
egl-20,W08D2.1,W08D2.1,"0,215102","0,275201",0.781617799354,-0.35546477350,,
W08D2.3,W08D2.3,W08D2.3a,"0,03639","0,010742",3.387609383727,1.76026753091,1,
W08D2.3,W08D2.3,W08D2.3b,"0,035661","0,010153",3.512370727864,1.81244512819,1,
fat-3,W08D2.4,W08D2.4,"20,997","9,7235",2.159407620713,1.11063559949,,
W08D2.5,W08D2.5,W08D2.5,"0,835054","0,333928",2.500700749862,1.32233242556,,
col-123,W08D2.6,W08D2.6,"0,012025","0,0053",2.268811320755,1.18193663637,,
W08D2.7,W08D2.7,W08D2.7,"0,93584","0,489266",1.912742761606,0.93564286349,,
kin-21,W08D2.8,W08D2.8,"0,002551","0,000359",7.105571030641,2.82895059457,1,
W08E12.1,W08E12.1,W08E12.1,"0,212832","0,217102",0.980331825594,-0.02865793534,,
W08E12.2,W08E12.2,W08E12.2,"0,037252","0,021593",1.725202611958,0.78676580543,,
W08E12.3,W08E12.3,W08E12.3,"0,038472","0,018928",2.032523245985,1.02327185251,,
W08E12.4,W08E12.4,W08E12.4,nan,nan,,,,
W08E12.5,W08E12.5,W08E12.5,0,0,,,,
W08E12.6,W08E12.6,W08E12.6,"0,181793","0,007399",24.569941884038,4.61882254015,1,
W08E12.7,W08E12.7,W08E12.7.1,"11,0656","6,78441",1.631033501808,0.70578641565,,
W08E12.7,W08E12.7,W08E12.7.2,"14,4835","8,07481",1.793664494892,0.84291005925,,
W08E12.7,W08E12.7,W08E12.7.3,"14,5282","8,08694",1.796501519734,0.84519015578,,
W08E12.8,W08E12.8,W08E12.8,"0,043889","0,042908",1.022869861098,0.03262260384,,
W08E12.9,W08E12.9,W08E12.9,"0,000248","0,000658",0.377065349544,-1.40711351491,,
snr-2,W08E3.1,W08E3.1.1,"5,37841","5,84959",0.919450764925,-0.12115577213,,
snr-2,W08E3.1,W08E3.1.2,"6,33703","6,28438",1.008377914766,0.01203642612,,
W08E3.2,W08E3.2,W08E3.2,"1,76704","1,15241",1.533343167796,0.61668061355,,
tag-210,W08E3.3,W08E3.3,"4,70394","2,63043",1.788277962158,0.83857100020,,
W08E3.4,W08E3.4,W08E3.4,"0,028364","0,081869",0.346452259097,-1.52927153130,,1
W08F4.1,W08F4.1,W08F4.1,0,"0,001316",0.000000000000,,,
W08F4.10,W08F4.10,W08F4.10,"0,003553","0,001179",3.013621713316,1.59149833314,,
W08F4.11,W08F4.11,W08F4.11,"0,455738","1,94366",0.234474136423,-2.09249929928,,1
W08F4.12,W08F4.12,W08F4.12,"0,022063","0,043207",0.510641794154,-0.96961647302,,
W08F4.13,W08F4.13,W08F4.13,"0,010149","0,020099",0.504930593562,-0.98584300248,,
fbxb-34,W08F4.2,W08F4.2,"0,004953","0,001269",3.902805358550,1.96451151421,1,
W08F4.3,W08F4.3,W08F4.3.1,"4,40517","2,11956",2.078341731303,1.05543288885,,
W08F4.3,W08F4.3,W08F4.3.2,"4,75155","2,02578",2.345540976809,1.22992070506,,
W08F4.5,W08F4.5,W08F4.5,"0,021335","0,049779",0.428590369433,-1.22232866234,,
mlt-8,W08F4.6,W08F4.6,"0,479127","0,17655",2.713831775701,1.44033129412,,
W08F4.7,W08F4.7,W08F4.7,"0,015911","0,004889",3.254428308448,1.70240413356,1,
cdc-37,W08F4.8,W08F4.8a,"2,979","1,47414",2.020839268998,1.01495457900,,
cdc-37,W08F4.8,W08F4.8b.1,"2,55392","1,60278",1.593431412920,0.67213692161,,
cdc-37,W08F4.8,W08F4.8b.2,"2,69122","1,63743",1.643563388969,0.71682709937,,
fbxb-14,W08F4.9,W08F4.9,"0,014164","0,002686",5.273343261355,2.39871791011,1,
W08G11.1,W08G11.1,W08G11.1,"0,025639","0,004954",5.175373435608,2.37166296585,1,
W08G11.3,W08G11.3,W08G11.3a,"0,60744","0,428021",1.419182703652,0.50506033195,,
W08G11.3,W08G11.3,W08G11.3b,"0,678751","0,447114",1.518071453813,0.60223969829,,
pptr-1,W08G11.4,W08G11.4,"0,838069","0,660365",1.269099664579,0.34380537095,,
W08G11.5,W08G11.5,W08G11.5,0,"0,000853",0.000000000000,,,
ace-1,W09B12.1,W09B12.1.1,"0,139094","0,091967",1.512433807779,0.59687200369,,
ace-1,W09B12.1,W09B12.1.2,"0,156442","0,101096",1.547459840152,0.62990196894,,
pod-2,W09B6.1,W09B6.1a.1,"15,2133","4,75119",3.201997815284,1.67897232351,,
pod-2,W09B6.1,W09B6.1a.2,"15,3348","4,78033",3.207895689210,1.68162723060,,
pod-2,W09B6.1,W09B6.1b,"13,633","4,52152",3.015136502769,1.59222331802,,
taf-6.1,W09B6.2,W09B6.2.1,"0,426888","0,416648",1.024577101054,0.03502855353,,
taf-6.1,W09B6.2,W09B6.2.2,"0,461107","0,365435",1.261803056631,0.33548675074,,
eri-3,W09B6.3,W09B6.3,"0,490769","0,259458",1.891516160612,0.91954310244,,
W09B6.4,W09B6.4,W09B6.4a.1,"0,222967","0,333471",0.668624857934,-0.58073110285,,
W09B6.4,W09B6.4,W09B6.4a.2,"0,228186","0,408039",0.559225956342,-0.83849677027,,
W09B6.4,W09B6.4,W09B6.4b,"0,226558","0,337854",0.670579599472,-0.57651950109,,
W09B6.5,W09B6.5,W09B6.5,"0,315679","0,152459",2.070582910815,1.05003697263,,
W09B7.1,W09B7.1,W09B7.1,nan,nan,,,,
W09B7.2,W09B7.2,W09B7.2,nan,nan,,,,
W09B7.3,W09B7.3,W09B7.3,nan,nan,,,,
elt-1,W09C2.1,W09C2.1a.1,"0,341453","0,300812",1.135104317647,0.18282488927,,
elt-1,W09C2.1,W09C2.1a.2,"0,343612","0,302382",1.136350708706,0.18440815846,,
elt-1,W09C2.1,W09C2.1b,"0,416584","0,290787",1.432608747984,0.51864465676,,
mca-1,W09C2.3,W09C2.3a,"1,89799","0,590897",3.212048800383,1.68349381176,,
mca-1,W09C2.3,W09C2.3b,"1,92557","0,595554",3.233241653989,1.69298133919,,
mca-1,W09C2.3,W09C2.3c,"1,90591","0,592419",3.217165553434,1.68579017813,,
W09C3.1,W09C3.1,W09C3.1,"0,001725",0,,,,
W09C3.2,W09C3.2,W09C3.2,"0,002123","0,000899",2.361813125695,1.23989481855,,
W09C3.3,W09C3.3,W09C3.3,"0,007689",0,,,,
W09C3.4,W09C3.4,W09C3.4,"0,474446","0,391641",1.211430876747,0.27671208814,,
gsp-3,W09C3.6,W09C3.6,"0,08449","0,006909",12.229049066435,3.61224031883,1,
W09C3.7,W09C3.7,W09C3.7,"1,37952","1,0608",1.300452488688,0.37901369218,,
W09C3.8,W09C3.8,W09C3.8,"0,004746","0,000314",15.116019108280,3.91800634232,1,
W09C5.1,W09C5.1,W09C5.1.1,"5,30604","6,83397",0.776421318794,-0.36508836311,,
W09C5.1,W09C5.1,W09C5.1.2,"5,48441","6,89109",0.795869739040,-0.32939577243,,
unc-59,W09C5.2,W09C5.2.1,"1,56515","0,875131",1.788475096871,0.83873003006,,
unc-59,W09C5.2,W09C5.2.2,"1,5652","0,827487",1.891510078104,0.91953846319,,
ins-33,W09C5.4,W09C5.4,"0,012303","0,001393",8.832232591529,3.14277816512,1,
W09C5.5,W09C5.5,W09C5.5,"0,249168","0,119286",2.088828529752,1.06269406759,,
rpl-31,W09C5.6,W09C5.6a.1,"118,465","128,414",0.922524023860,-0.11634161336,,
rpl-31,W09C5.6,W09C5.6a.2,"118,385","127,675",0.927237125514,-0.10898976353,,
rpl-31,W09C5.6,W09C5.6b.1,"133,207","128,755",1.034577297969,0.04904143952,,
rpl-31,W09C5.6,W09C5.6b.2,"78,5961","72,7627",1.080170197093,0.11125864864,,
rpl-31,W09C5.6,W09C5.6b.3,"133,697","112,556",1.187826504140,0.24832412916,,
rpl-31,W09C5.6,W09C5.6b.4,"131,686","125,411",1.050035483331,0.07043808100,,
rpl-31,W09C5.6,W09C5.6b.5,"127,282","112,451",1.131888555904,0.17873191951,,
rpl-31,W09C5.6,W09C5.6b.6,"118,385","127,675",0.927237125514,-0.10898976353,,
W09C5.7,W09C5.7,W09C5.7,"0,791706","0,476236",1.662423672297,0.73328810294,,
W09C5.8,W09C5.8,W09C5.8.1,"20,1835","11,874",1.699806299478,0.76537035418,,
W09C5.8,W09C5.8,W09C5.8.2,"24,7611","12,4001",1.996846799623,0.99772365181,,
W09C5.9,W09C5.9,W09C5.9,"0,003057",0,,,,
W09D10.1,W09D10.1,W09D10.1.1,"1,50728","0,835134",1.804836110133,0.85186783776,,
W09D10.1,W09D10.1,W09D10.1.2,"1,63532","0,892633",1.832018309877,0.87343392234,,
tat-3,W09D10.2,W09D10.2,"0,868049","0,32653",2.658405047009,1.41056093712,,
W09D10.3,W09D10.3,W09D10.3,"0,623469","0,608173",1.025150738359,0.03583605948,,
W09D10.4,W09D10.4,W09D10.4,"0,594442","0,494341",1.202493825113,0.26602948568,,
W09D10.5,W09D10.5,W09D10.5,"0,093314","0,040547",2.301368781907,1.20249218617,,
W09D12.1,W09D12.1,W09D12.1.1,"0,922651","0,55814",1.653081664099,0.72515799715,,
W09D12.1,W09D12.1,W09D12.1.2,"0,922554","0,558051",1.653171484327,0.72523638389,,
W09D12.1,W09D12.1,W09D12.1.3,"0,89195","0,55322",1.612288059000,0.68910952561,,
srg-55,W09D12.2,W09D12.2,"0,000534",0,,,,
srg-54,W09D12.3,W09D12.3,0,0,,,,
W09D6.1,W09D6.1,W09D6.1a,"0,168359","0,114656",1.468383686855,0.55422899188,,
W09D6.1,W09D6.1,W09D6.1b,"0,165645","0,112662",1.470282792778,0.55609366833,,
str-261,W09D6.2,W09D6.2,"0,001897",0,,,,
str-246,W09D6.3,W09D6.3,0,0,,,,
W09D6.4,W09D6.4,W09D6.4,"0,033725","0,004168",8.091434740883,3.01639553826,1,
W09D6.5,W09D6.5,W09D6.5,"3,78177","1,80138",2.099373813410,1.06995907503,,
hmt-1,W09D6.6,W09D6.6,"0,605124","0,37653",1.607107003426,0.68446598886,,
col-72,W09G10.1,W09G10.1,"0,000169","0,011349",0.014886862279,-6.06981648234,,1
W09G10.3,W09G10.3,W09G10.3,"0,094726","0,073674",1.285738523767,0.36259727655,,
apd-3,W09G10.4,W09G10.4a,"0,457672","0,288698",1.585296746081,0.66475291862,,
apd-3,W09G10.4,W09G10.4b,"0,528529","0,301373",1.753737063373,0.81043246169,,
W09G10.5,W09G10.5,W09G10.5,"0,101416","0,146261",0.693390582589,-0.52825985244,,
W09G10.6,W09G10.6,W09G10.6,"0,01491","0,010281",1.450238303667,0.53628998387,,
dsl-2,W09G12.1,W09G12.1,"0,155744","0,230629",0.675301024589,-0.56639734847,,
W09G12.10,W09G12.10,W09G12.10.1,"0,023087","0,002125",10.864470588235,3.44154597043,1,
W09G12.10,W09G12.10,W09G12.10.2,"0,021634","0,062808",0.344444975162,-1.53765456305,,1
dsl-1,W09G12.4,W09G12.4,"0,021353","0,072927",0.292801020198,-1.77200751452,,1
W09G12.5,W09G12.5,W09G12.5,"0,194008","0,107642",1.802344809647,0.84987504199,,
W09G12.6,W09G12.6,W09G12.6,0,"0,00717",0.000000000000,,,
W09G12.7,W09G12.7,W09G12.7,"0,282754","0,596639",0.473911360136,-1.07731085064,,
W09G12.8,W09G12.8,W09G12.8,"0,002091",0,,,,
W09G12.9,W09G12.9,W09G12.9,"0,552229","0,216948",2.545444069547,1.34791736595,,
W09G3.1,W09G3.1,W09G3.1a,"0,233035","0,191159",1.219063711361,0.28577352683,,
W09G3.1,W09G3.1,W09G3.1b,"0,364261","0,764351",0.476562469337,-1.06926275526,,
W09G3.2,W09G3.2,W09G3.2.1,"0,482738","0,364603",1.324009950549,0.40491396471,,
W09G3.2,W09G3.2,W09G3.2.2,"0,474224","0,360408",1.315797651550,0.39593764291,,
tag-229,W09G3.3,W09G3.3,"0,696209","0,543549",1.280857843543,0.35711036655,,
W09G3.6,W09G3.6,W09G3.6,"0,859551","0,44585",1.927892789055,0.94702482491,,
W09G3.7,W09G3.7,W09G3.7a,"0,086495","0,107007",0.808313474819,-0.30701319688,,
W09G3.7,W09G3.7,W09G3.7b,"0,208227","0,168978",1.232272840251,0.30132172170,,
W09G3.8,W09G3.8,W09G3.8.1,"0,946576","0,932955",1.014599846724,0.02091084763,,
W09G3.8,W09G3.8,W09G3.8.2,"1,03488","1,06137",0.975041691399,-0.03646418711,,
W09H1.1,W09H1.1,W09H1.1a,"0,065226","0,024526",2.659459349262,1.41113298504,,
W09H1.1,W09H1.1,W09H1.1b,"0,064248","0,024597",2.612033987885,1.38517366941,,
W09H1.3,W09H1.3,W09H1.3,"0,07128","0,12268",0.581023801761,-0.78333082975,,
W09H1.4,W09H1.4,W09H1.4,"0,068281","0,064704",1.055285608309,0.07763351071,,
W09H1.5,W09H1.5,W09H1.5,"0,813957","0,697887",1.166316323416,0.22195912330,,
lec-1,W09H1.6,W09H1.6a,"26,3059","12,899",2.039375145360,1.02812718515,,
lec-1,W09H1.6,W09H1.6b,"26,8744","14,0629",1.911014086710,0.93433841293,,
W10C4.1,W10C4.1,W10C4.1,"0,094367","0,011833",7.974866897659,2.99546044017,1,
mat-2,W10C6.1,W10C6.1,"1,02284","0,44761",2.285114273586,1.19226631312,,
W10C6.2,W10C6.2,W10C6.2,"0,005768","0,006416",0.899050810474,-0.15352544194,,
ccb-2,W10C8.1,W10C8.1,"0,015177","0,002951",5.142968485259,2.36260131327,1,
pop-1,W10C8.2,W10C8.2,"1,20426","1,20511",0.999294670196,-0.00101793484,,
W10C8.3,W10C8.3,W10C8.3,"0,000931",0,,,,
W10C8.4,W10C8.4,W10C8.4a,"0,125822","0,081338",1.546903046547,0.62938277749,,
W10C8.4,W10C8.4,W10C8.4b,"0,058441","0,007518",7.773450385741,2.95855510693,1,
W10C8.5,W10C8.5,W10C8.5.1,"1,6028","0,152292",10.524518687784,3.39568235168,1,
W10C8.5,W10C8.5,W10C8.5.2,"1,75166","0,176658",9.915543026639,3.30969178409,1,
W10C8.5,W10C8.5,W10C8.5.3,"1,75166","0,176658",9.915543026639,3.30969178409,1,
W10C8.6,W10C8.6,W10C8.6,"0,474041","0,344374",1.376529587019,0.46103561944,,
mef-2,W10D5.1,W10D5.1,"0,762235","0,397734",1.916444156145,0.93843195962,,
W10D5.2,W10D5.2,W10D5.2.1,"5,67562","5,07166",1.119085269912,0.16231996821,,
W10D5.2,W10D5.2,W10D5.2.2,"6,00958","4,14181",1.450955017251,0.53700279343,,
gei-17,W10D5.3,W10D5.3a,"3,31366","1,72408",1.921987378776,0.94259886232,,
gei-17,W10D5.3,W10D5.3c,"2,93836","1,66297",1.766935061967,0.82124901923,,
gei-17,W10D5.3,W10D5.3d,"3,31675","1,68604",1.967183459467,0.97613150958,,
gei-17,W10D5.3,W10D5.3e,"3,2176","1,76968",1.818181818182,0.86249647625,,
gei-17,W10D5.3,W10D5.3f,"2,52713","1,5189",1.663789584568,0.73447299087,,
gei-17,W10D5.3,W10D5.3g,"3,14749","1,71916",1.830830172875,0.87249797349,,
W10D9.1,W10D9.1,W10D9.1,0,0,,,,
W10D9.2,W10D9.2,W10D9.2,"0,021816","0,020051",1.088045484016,0.12173886743,,
W10D9.3,W10D9.3,W10D9.3,"0,344405","0,637262",0.540444903352,-0.88778054763,,
W10D9.4,W10D9.4,W10D9.4,"0,641391","0,504283",1.271887015822,0.34697051893,,
W10D9.5,W10D9.5,W10D9.5.1,"1,77461","2,68104",0.661911049444,-0.59529074062,,
W10D9.5,W10D9.5,W10D9.5.2,"1,73263","2,63848",0.656677329371,-0.60674344529,,
W10D9.5,W10D9.5,W10D9.5.3,"1,75464","2,67063",0.657013513665,-0.60600505022,,
W10G11.1,W10G11.1,W10G11.1,"0,043787","0,066788",0.655608791999,-0.60909289315,,
srh-59,W10G11.10,W10G11.10,"0,000771","0,000416",1.853620192308,0.89034566532,,
W10G11.11,W10G11.11,W10G11.11,"0,004871","0,004631",1.051746922911,0.07278759723,,
W10G11.12,W10G11.12,W10G11.12,"0,03982","0,014925",2.667979899497,1.41574779733,,
W10G11.13,W10G11.13,W10G11.13,0,"0,000881",0.000000000000,,,
W10G11.14,W10G11.14,W10G11.14,0,0,,,,
W10G11.15,W10G11.15,W10G11.15,0,0,,,,
W10G11.16,W10G11.16,W10G11.16,"0,158743","0,039441",4.024821885855,2.00892493973,1,
W10G11.17,W10G11.17,W10G11.17,"0,156611","0,044438",3.524258517485,1.81731975519,1,
W10G11.19,W10G11.19,W10G11.19,"0,123068","0,089732",1.371506263095,0.45576121039,,
W10G11.2,W10G11.2,W10G11.2,"0,021764","0,118662",0.183415920851,-2.44680922185,,1
W10G11.20,W10G11.20,W10G11.20,"0,741744","1,42578",0.520237343770,-0.94275813210,,
W10G11.3,W10G11.3,W10G11.3,"0,027183","0,074067",0.367010949546,-1.44610498926,,
W10G11.4,W10G11.4,W10G11.4,"0,002871","0,00399",0.719536340852,-0.47486054143,,
W10G11.5,W10G11.5,W10G11.5,0,0,,,,
W10G11.6,W10G11.6,W10G11.6,"0,000383",0,,,,
W10G11.7,W10G11.7,W10G11.7,0,0,,,,
srh-60,W10G11.9,W10G11.9,"0,001439",0,,,,
W10G6.1,W10G6.1,W10G6.1,"0,018925","0,056018",0.337844978400,-1.56556668328,,1
sgk-1,W10G6.2,W10G6.2a.1,"0,463213","0,35124",1.318793417606,0.39921859132,,
sgk-1,W10G6.2,W10G6.2a.2,"0,441303","0,312356",1.412820627745,0.49857831218,,
sgk-1,W10G6.2,W10G6.2b,"0,437854","0,316326",1.384185934764,0.46903775016,,
mua-6,W10G6.3,W10G6.3.1,"1,36113","0,704865",1.931050626716,0.94938598819,,
mua-6,W10G6.3,W10G6.3.2,"1,36129","0,704182",1.933150804764,0.95095418633,,
Y102A11A.1,Y102A11A.1,Y102A11A.1,"0,044152","0,095468",0.462474336951,-1.11255478327,,
Y102A11A.2,Y102A11A.2,Y102A11A.2a,"0,097792","0,068448",1.428699158485,0.51470215978,,
Y102A11A.2,Y102A11A.2,Y102A11A.2b,"0,097271","0,064556",1.506772414648,0.59146152639,,
Y102A11A.3,Y102A11A.3,Y102A11A.3,"0,606473","0,188821",3.211893804185,1.68342419338,,
Y102A11A.5,Y102A11A.5,Y102A11A.5.1,"0,250224","0,207898",1.203590222128,0.26734429149,,
Y102A11A.5,Y102A11A.5,Y102A11A.5.2,"0,403273","0,518152",0.778290926215,-0.36161855748,,
Y102A11A.6,Y102A11A.6,Y102A11A.6,"0,076074","0,03409",2.231566441772,1.15805676146,,
Y102A11A.7,Y102A11A.7,Y102A11A.7,"0,053285","0,02486",2.143407079646,1.09990587522,,
Y102A11A.8,Y102A11A.8,Y102A11A.8,"0,289573","0,299328",0.967410332478,-0.04780014824,,
Y102A11A.9,Y102A11A.9,Y102A11A.9,"0,041385","0,027988",1.478683721595,0.56431350471,,
cand-1,Y102A5A.1,Y102A5A.1,"1,62149","0,992893",1.633096416230,0.70760996855,,
clec-27,Y102A5B.1,Y102A5B.1,"0,020894","0,000779",26.821694480103,4.74532847832,1,
clec-35,Y102A5B.2,Y102A5B.2,"0,032568","0,000662",49.196525679758,5.62048452912,1,
clec-37,Y102A5B.3,Y102A5B.3,"0,057787","0,001323",43.678835978836,5.44886250449,1,
Y102A5C.1,Y102A5C.1,Y102A5C.1,"0,189044","0,21938",0.861719391011,-0.21470994611,,
Y102A5C.10,Y102A5C.10,Y102A5C.10,nan,nan,,,,
Y102A5C.12,Y102A5C.12,Y102A5C.12,nan,nan,,,,
fbxa-112,Y102A5C.13,Y102A5C.13,nan,nan,,,,
fbxa-111,Y102A5C.14,Y102A5C.14,"0,001115",0,,,,
srh-206,Y102A5C.15,Y102A5C.15,"0,001168",0,,,,
Y102A5C.16,Y102A5C.16,Y102A5C.16,0,"0,001769",0.000000000000,,,
Y102A5C.17,Y102A5C.17,Y102A5C.17,"0,014061",0,,,,
efl-1,Y102A5C.18,Y102A5C.18.1,"0,832798","0,55658",1.496277264724,0.58137753577,,
efl-1,Y102A5C.18,Y102A5C.18.2,"0,787129","0,536109",1.468225677987,0.55407373895,,
fbxa-90,Y102A5C.19,Y102A5C.19,"0,062037","0,056423",1.099493114510,0.13683856946,,
Y102A5C.2,Y102A5C.2,Y102A5C.2,"0,27008","0,185045",1.459536869410,0.54551065527,,
srh-119,Y102A5C.21,Y102A5C.21,"0,001414",0,,,,
srx-54,Y102A5C.22,Y102A5C.22,0,0,,,,
srz-53,Y102A5C.23,Y102A5C.23,0,0,,,,
srx-55,Y102A5C.24,Y102A5C.24,0,0,,,,
srz-54,Y102A5C.25,Y102A5C.25,0,0,,,,
Y102A5C.27,Y102A5C.27,Y102A5C.27,0,0,,,,
str-217,Y102A5C.28,Y102A5C.28,0,0,,,,
sri-9,Y102A5C.29,Y102A5C.29,"0,00026",0,,,,
Y102A5C.3,Y102A5C.3,Y102A5C.3,"0,065917","0,025704",2.564445222533,1.35864675516,,
srh-131,Y102A5C.31,Y102A5C.31,0,0,,,,
sri-69,Y102A5C.32,Y102A5C.32,"0,000324","0,000383",0.845516971279,-0.24209438208,,
srz-95,Y102A5C.33,Y102A5C.33,0,0,,,,
Y102A5C.36,Y102A5C.36,Y102A5C.36,"0,314324","0,540938",0.581072137657,-0.78321081563,,
Y102A5C.4,Y102A5C.4,Y102A5C.4,"0,001801","0,003348",0.537918160096,-0.89454139981,,
Y102A5C.7,Y102A5C.7,Y102A5C.7,0,"0,007116",0.000000000000,,,
fbxa-110,Y102A5C.8,Y102A5C.8,0,0,,,,
Y102A5C.9,Y102A5C.9,Y102A5C.9,0,0,,,,
Y102A5D.1,Y102A5D.1,Y102A5D.1,0,"0,000779",0.000000000000,,,
odr-4,Y102E9.1,Y102E9.1a.1,"1,42566","0,63638",2.240265250322,1.16366955937,,
odr-4,Y102E9.1,Y102E9.1a.2,"1,50951","0,626159",2.410745513520,1.26947936319,,
odr-4,Y102E9.1,Y102E9.1a.3,"1,45345","0,602962",2.410516748983,1.26934245404,,
odr-4,Y102E9.1,Y102E9.1a.4,"1,50635","0,624464",2.412228727357,1.27036670997,,
odr-4,Y102E9.1,Y102E9.1b,"1,37699","0,598652",2.300151005927,1.20172857784,,
odr-4,Y102E9.1,Y102E9.1c,"1,45077","0,642527",2.257912897046,1.17498983269,,
Y102E9.2,Y102E9.2,Y102E9.2.1,"2,61395","1,33637",1.956007692480,0.96791204405,,
Y102E9.2,Y102E9.2,Y102E9.2.2,"2,68452","1,28328",2.091920703198,1.06482816551,,
Y102E9.3,Y102E9.3,Y102E9.3,"0,000719","0,007776",0.092420396091,-3.43564491723,,1
Y102E9.5,Y102E9.5,Y102E9.5,"0,103853","0,035078",2.960630594675,1.56590449306,,
Y102E9.6,Y102E9.6,Y102E9.6,"0,003414","0,002966",1.151207012812,0.20314728569,,
Y102F5A.1,Y102F5A.1,Y102F5A.1,0,0,,,,
nhr-41,Y104H12A.1,Y104H12A.1,"0,247226","0,105751",2.337812408393,1.22515916925,,
Y104H12BL.1,Y104H12BL.1,Y104H12BL.1,"0,598926","0,327041",1.831348363049,0.87290624981,,
Y104H12BR.1,Y104H12BR.1,Y104H12BR.1,"1,74601","0,473642",3.686349605820,1.88219289969,1,
mdt-20,Y104H12D.1,Y104H12D.1,"0,633222","0,677297",0.934925151005,-0.09707722571,,
Y104H12D.2,Y104H12D.2,Y104H12D.2,"0,896748","0,675681",1.327176581849,0.40836033515,,
Y104H12D.3,Y104H12D.3,Y104H12D.3,"0,69916","0,478021",1.462613567186,0.54854864962,,
Y104H12D.4,Y104H12D.4,Y104H12D.4,"0,525072","1,10456",0.475367567176,-1.07288461876,,
Y105C5A.1,Y105C5A.1,Y105C5A.1,"0,136536","0,095863",1.424282569917,0.51023539755,,
Y105C5A.10,Y105C5A.10,Y105C5A.10,0,"0,001567",0.000000000000,,,
srg-19,Y105C5A.11,Y105C5A.11,"0,003788",0,,,,
Y105C5A.12,Y105C5A.12,Y105C5A.12,nan,nan,,,,
Y105C5A.13,Y105C5A.13,Y105C5A.13a,"0,139635","1,59817",0.087371806504,-3.51668836976,,1
Y105C5A.13,Y105C5A.13,Y105C5A.13b,nan,nan,,,,
Y105C5A.14,Y105C5A.14,Y105C5A.14,"0,565418","0,332962",1.698145734348,0.76396027585,,
Y105C5A.15,Y105C5A.15,Y105C5A.15,"0,287471","0,166168",1.730002166482,0.79077384455,,
Y105C5A.17,Y105C5A.17,Y105C5A.17,"0,012193","0,023964",0.508804873978,-0.97481560424,,
Y105C5A.22,Y105C5A.22,Y105C5A.22,0,0,,,,
Y105C5A.23,Y105C5A.23,Y105C5A.23,"0,17125","0,081703",2.096006266600,1.06764303022,,
Y105C5A.24,Y105C5A.24,Y105C5A.24,"0,476008","0,306611",1.552481809198,0.63457636414,,
Y105C5A.26,Y105C5A.26,Y105C5A.26,0,0,,,,
pqn-76,Y105C5A.3,Y105C5A.3,nan,nan,,,,
abu-5,Y105C5A.4,Y105C5A.4,0,0,,,,
pqn-78,Y105C5A.5,Y105C5A.5,nan,nan,,,,
pqn-79,Y105C5A.6,Y105C5A.6,nan,nan,,,,
Y105C5A.8,Y105C5A.8,Y105C5A.8a,"0,835699","0,69501",1.202427303204,0.26594967364,,
Y105C5A.8,Y105C5A.8,Y105C5A.8b,"0,469799","0,046045",10.203040503855,3.35092723396,1,
Y105C5A.9,Y105C5A.9,Y105C5A.9a,"0,003589","0,011963",0.300032600518,-1.73680882733,,1
Y105C5A.9,Y105C5A.9,Y105C5A.9b,0,0,,,,
Y105C5B.1,Y105C5B.1,Y105C5B.1,0,0,,,,
srv-16,Y105C5B.10,Y105C5B.10,"0,005606",0,,,,
Y105C5B.11,Y105C5B.11,Y105C5B.11,"0,002526","0,002521",1.001959539865,0.00282425223,,
Y105C5B.12,Y105C5B.12,Y105C5B.12a,"0,037623","0,028552",1.317715046231,0.39803842358,,
Y105C5B.12,Y105C5B.12,Y105C5B.12b,"0,033356","0,024439",1.364867629608,0.44876103952,,
skr-10,Y105C5B.13,Y105C5B.13,"0,360104","0,417964",0.861567024911,-0.21496506078,,
Y105C5B.14,Y105C5B.14,Y105C5B.14,"0,015203","0,009707",1.566189347893,0.64725864095,,
Y105C5B.15,Y105C5B.15,Y105C5B.15,"0,607951","0,563065",1.079717261773,0.11065357309,,
Y105C5B.16,Y105C5B.16,Y105C5B.16,"0,006507","0,006529",0.996605912085,-0.00490496246,,
Y105C5B.17,Y105C5B.17,Y105C5B.17,0,"0,001089",0.000000000000,,,
Y105C5B.18,Y105C5B.18,Y105C5B.18,"0,033111","0,003867",8.562322213602,3.09800212743,1,
Y105C5B.19,Y105C5B.19,Y105C5B.19,"0,25778","0,152651",1.688688577212,0.75590329526,,
gcy-25,Y105C5B.2,Y105C5B.2,"0,007789","0,000722",10.788088642659,3.43136737584,1,
