GenePublicName,SequenceNameGene,SequenceNameTranscript,DC,OP50,Ratio_DCvsOP50,log2_Ratio_DCvsOP50,Infection_upregulated,Infection_downregulated
ZK228.3,ZK228.3,ZK228.3,"0,06603","0,16801",0.393013511101,-1.34734918428,,1
ZK228.4,ZK228.4,ZK228.4,"0,084331","0,208802",0.403878794264,-1.30800569584,,1
srh-182,ZK228.5,ZK228.5,"0,000339","0,001255",0.270220345061,-1.88779179471,,1
srh-181,ZK228.6,ZK228.6,"0,000542","0,000349",1.555155438706,0.63705878579,,
srh-179,ZK228.7,ZK228.7,"0,001321","0,001152",1.146932432784,0.19778040290,,
srh-178,ZK228.8,ZK228.8,"0,000811","0,000818",0.991045662720,-0.01297656335,,
ZK250.2,ZK250.2,ZK250.2,"0,020657","0,007575",2.727113106043,1.44737453676,1,
math-47,ZK250.5,ZK250.5a.1,"0,038034","0,03796",1.001949405036,0.00280965929,,
math-47,ZK250.5,ZK250.5a.2,"0,042657","0,042149",1.012045420036,0.01727403884,,
math-47,ZK250.5,ZK250.5b,"0,040385","0,039956",1.010751853919,0.01542884980,,
math-48,ZK250.6,ZK250.6,"0,032981","0,036743",0.897610986523,-0.15583776062,,
math-49,ZK250.7,ZK250.7,"0,004698","0,007411",0.633824918369,-0.65784371554,,1
math-50,ZK250.8,ZK250.8,"0,001599","0,000127",12.601977701611,3.65557825690,1,
ZK250.9,ZK250.9,ZK250.9,nan,nan,,,,
pmr-1,ZK256.1,ZK256.1a.1,"0,937594","1,06118",0.883539079138,-0.17863414796,,
pmr-1,ZK256.1,ZK256.1a.2,"0,929487","1,05131",0.884122666007,-0.17768154726,,
pmr-1,ZK256.1,ZK256.1a.3,"0,92997","1,05235",0.883707891861,-0.17835852686,,
pmr-1,ZK256.1,ZK256.1b,"0,975611","1,17228",0.832233766677,-0.26493927006,,
pmr-1,ZK256.1,ZK256.1c.1,"0,941132","1,06627",0.882639481557,-0.18010381259,,
pmr-1,ZK256.1,ZK256.1c.2,"0,929487","1,05131",0.884122666007,-0.17768154726,,
srh-207,ZK262.1,ZK262.1,0,"0,001565",0.000000000000,,,
srj-26,ZK262.10,ZK262.10,"0,000536","0,003802",0.141086439626,-2.82534876340,,1
srh-209,ZK262.11,ZK262.11,0,"0,001984",0.000000000000,,,
ZK262.2,ZK262.2,ZK262.2,"0,010551","0,01742",0.605694603904,-0.72333753632,,1
ZK262.3,ZK262.3,ZK262.3,"0,010346","0,013339",0.775667793713,-0.36648919374,,
ZK262.4,ZK262.4,ZK262.4,"0,125098","0,064976",1.925283641445,0.94507100579,1,
srw-83,ZK262.6,ZK262.6,0,0,,,,
srw-82,ZK262.7,ZK262.7,"0,000778",0,,,,
ZK262.8,ZK262.8,ZK262.8,"0,009673","0,012344",0.783604724639,-0.35180199872,,
ZK262.9,ZK262.9,ZK262.9,"0,021074","0,048451",0.434954634392,-1.20106315864,,1
kri-1,ZK265.1,ZK265.1a,"0,008735","0,013453",0.649273390867,-0.62310201020,,1
kri-1,ZK265.1,ZK265.1b,"0,008121","0,012389",0.655520667694,-0.60928682747,,1
col-63,ZK265.2,ZK265.2,"0,204867","0,26178",0.782592253037,-0.35366726597,,
ZK265.3,ZK265.3,ZK265.3,"0,255058","0,213491",1.194701415985,0.25665009979,,
ceh-8,ZK265.4,ZK265.4,"0,002649","0,002003",1.322597234011,0.40337378954,,
sre-23,ZK265.5,ZK265.5,"0,00323","0,002185",1.478311416658,0.56395021532,,
ZK265.6,ZK265.6,ZK265.6,"1,15988","1,01027",1.148089124689,0.19923464093,,
ZK265.7,ZK265.7,ZK265.7.1,"0,019493","0,016978",1.148159055702,0.19932251395,,
ZK265.7,ZK265.7,ZK265.7.2,"0,018497","0,016392",1.128444620688,0.17433561887,,
ZK265.8,ZK265.8,ZK265.8,"0,000671","0,000664",1.009608814100,0.01379641052,,
ZK265.9,ZK265.9,ZK265.9,"1,26362","2,04103",0.619108979290,-0.69173471123,,1
ptr-23,ZK270.1,ZK270.1,"0,54267","0,299343",1.812870185707,0.85827562164,,
frm-1,ZK270.2,ZK270.2a.1,"0,845785","1,09677",0.771159860317,-0.37489813516,,
frm-1,ZK270.2,ZK270.2a.2,"0,848752","1,10014",0.771494537059,-0.37427215376,,
frm-1,ZK270.2,ZK270.2a.3,"0,820201","1,06397",0.770887337049,-0.37540806504,,
frm-1,ZK270.2,ZK270.2b,"2,637","3,09268",0.852658535639,-0.22995999410,,
frm-1,ZK270.2,ZK270.2d,"0,809733","1,05026",0.770983375545,-0.37522834276,,
frm-1,ZK270.2,ZK270.2e,"0,824179","1,06864",0.771241016619,-0.37474631497,,
str-198,ZK285.1,ZK285.1,"0,001236",0,,,,
ZK285.2,ZK285.2,ZK285.2,0,0,,,,
ZK287.1,ZK287.1,ZK287.1.1,"0,019234","0,019131",1.005404981574,0.00777674242,,
ZK287.1,ZK287.1,ZK287.1.2,"0,020288","0,018812",1.078467541304,0.10898275628,,
sulp-8,ZK287.2,ZK287.2.1,"0,101323","0,094924",1.067415197680,0.09412145744,,
sulp-8,ZK287.2,ZK287.2.2,"0,130538","0,124931",1.044880774187,0.06333833341,,
ZK287.3,ZK287.3,ZK287.3,"0,526654","0,443058",1.188679585968,0.24935988243,,
ZK287.4,ZK287.4,ZK287.4,"0,020344","0,025262",0.805302763406,-0.31239681086,,
rbx-1,ZK287.5,ZK287.5.1,"11,1455","9,81306",1.135782314589,0.18368635266,,
rbx-1,ZK287.5,ZK287.5.2,"13,8833","10,7324",1.293587641161,0.37137780059,,
ztf-9,ZK287.6,ZK287.6,"0,491026","0,498211",0.985578399513,-0.02095745742,,
ZK287.7,ZK287.7,ZK287.7,"0,341626","0,353153",0.967359756253,-0.04787557433,,
her-1,ZK287.8,ZK287.8a,"0,089805","0,049881",1.800401758596,0.84831887903,,
her-1,ZK287.8,ZK287.8b,"0,059931","0,051257",1.169226627232,0.22555458966,,
ZK287.9,ZK287.9,ZK287.9,"0,371056","0,206001",1.801233974592,0.84898559494,,
cyk-3,ZK328.1,ZK328.1a,"0,774539","0,934314",0.828992180359,-0.27056960162,,
cyk-3,ZK328.1,ZK328.1b,"0,764688","0,926143",0.825669470049,-0.27636373377,,
eft-1,ZK328.2,ZK328.2,"2,87677","3,41498",0.842397320043,-0.24742724823,,
ZK328.4,ZK328.4,ZK328.4,"0,882929","0,927923",0.951511062879,-0.07170766459,,
npp-10,ZK328.5,ZK328.5a,"4,29075","4,78324",0.897038409112,-0.15675833555,,
npp-10,ZK328.5,ZK328.5b,"2,9633","3,42013",0.866429053866,-0.20684647340,,
ZK328.6,ZK328.6,ZK328.6,"0,035177","0,046354",0.758881129743,-0.39805417362,,
ZK328.7,ZK328.7,ZK328.7a,"0,002221","0,003233",0.687159911032,-0.54128222291,,
ZK328.7,ZK328.7,ZK328.7b,"0,002244","0,003643",0.616014493748,-0.69896379947,,1
tbx-7,ZK328.8,ZK328.8,"0,000448","0,000677",0.661134645171,-0.59698397726,,1
ZK337.1,ZK337.1,ZK337.1a.1,"0,784483","0,386003",2.032323582977,1.02313012376,1,
ZK337.1,ZK337.1,ZK337.1a.2,"0,779297","0,38335",2.032860310421,1.02351108268,1,
ZK337.1,ZK337.1,ZK337.1b.1,"0,778043","0,382745",2.032797293237,1.02346635949,1,
ZK337.1,ZK337.1,ZK337.1b.2,"0,777381","0,382501",2.032363314083,1.02315832759,1,
ZK337.1,ZK337.1,ZK337.1c.1,"0,789603","0,380385",2.075799518908,1.05366711468,1,
ZK337.1,ZK337.1,ZK337.1c.2,"0,776439","0,381763",2.033824650372,1.02419530017,1,
ZK337.2,ZK337.2,ZK337.2,"0,036777","0,05069",0.725530231742,-0.46289236443,,
tag-4,ZK337.4,ZK337.4,0,0,,,,
mtd-1,ZK337.5,ZK337.5,"0,070549","0,06893",1.023490531685,0.03349775605,,
ZK353.10,ZK353.10,ZK353.10,"0,020902","0,031802",0.657255160920,-0.60547452962,,1
ZK353.1,ZK353.1,ZK353.1a,"1,02699","1,15234",0.891221340924,-0.16614431545,,
ZK353.1,ZK353.1,ZK353.1b,"1,09614","1,33616",0.820365824452,-0.28566070292,,
ZK353.2,ZK353.2,ZK353.2,"0,048785","0,030271",1.611585891587,0.68848108077,,
ZK353.3,ZK353.3,ZK353.3,"0,005778","0,016421",0.351881375027,-1.50683894019,,1
ZK353.4,ZK353.4,ZK353.4,"0,038086","0,059118",0.644223043548,-0.63436782874,,1
ZK353.5,ZK353.5,ZK353.5,"0,016652","0,003363",4.952104231660,2.30804168065,1,
lap-1,ZK353.6,ZK353.6.1,"1,81975","2,26371",0.803879472194,-0.31494888441,,
lap-1,ZK353.6,ZK353.6.2,"1,86756","2,34558",0.796203923976,-0.32879011333,,
ZK353.7,ZK353.7,ZK353.7,"1,39432","1,52704",0.913086756077,-0.13117615186,,
ubxn-4,ZK353.8,ZK353.8.1,"1,42421","1,43597",0.991810413867,-0.01186372137,,
ubxn-4,ZK353.8,ZK353.8.2,"1,35256","1,43496",0.942576796566,-0.08531792795,,
ZK353.9,ZK353.9,ZK353.9,"0,852928","0,709947",1.201396723981,0.26471263498,,
msp-65,ZK354.1,ZK354.1,"0,028018","0,023498",1.192361870635,0.25382214666,,
msp-59,ZK354.11,ZK354.11.1,"2,12326","0,957824",2.216753808633,1.14844855424,1,
msp-59,ZK354.11,ZK354.11.2,"1,84016","0,831463",2.213159214541,1.14610724227,1,
ZK354.2,ZK354.2,ZK354.2a,"0,400983","0,425728",0.941876033524,-0.08639090510,,
ZK354.2,ZK354.2,ZK354.2b,"0,376084","0,386498",0.973055487997,-0.03940601858,,
ZK354.3,ZK354.3,ZK354.3,"0,064901","0,067653",0.959327505521,-0.05990467284,,
msp-113,ZK354.4,ZK354.4,0,0,,,,
msp-51,ZK354.5,ZK354.5,nan,nan,,,,
ZK354.6,ZK354.6,ZK354.6,"0,360824","0,277431",1.300590056627,0.37916629913,,
ZK354.7,ZK354.7,ZK354.7,"0,173084","0,186788",0.926633402574,-0.10992940641,,
ZK354.8,ZK354.8,ZK354.8,"0,052596","0,055095",0.954645859084,-0.06696245294,,
ZK354.9,ZK354.9,ZK354.9,"0,001294","0,00253",0.511460581766,-0.96730503905,,1
ZK355.1,ZK355.1,ZK355.1,0,0,,,,
ZK355.2,ZK355.2,ZK355.2a,"0,820878","0,929062",0.883555672280,-0.17860705395,,
ZK355.2,ZK355.2,ZK355.2b,"0,672727","0,858543",0.783568207999,-0.35186923109,,
ZK355.3,ZK355.3,ZK355.3,0,0,,,,
ZK355.4,ZK355.4,ZK355.4,0,"0,000101",0.000000000000,,,
ZK355.5,ZK355.5,ZK355.5,"0,00043","0,000425",1.011034917262,0.01583282325,,
ZK355.6,ZK355.6,ZK355.6,0,"0,000675",0.000000000000,,,
ZK355.7,ZK355.7,ZK355.7,0,"0,00175",0.000000000000,,,
sma-2,ZK370.2,ZK370.2,"0,081741","0,070809",1.154394651512,0.20713652073,,
ZK370.3,ZK370.3,ZK370.3a,"0,74712","0,873621",0.855199222546,-0.22566755337,,
ZK370.3,ZK370.3,ZK370.3b,"0,743287","0,89986",0.826002933790,-0.27578118908,,
ZK370.4,ZK370.4,ZK370.4a,"2,05583","2,21105",0.929798059745,-0.10501067957,,
ZK370.4,ZK370.4,ZK370.4b,"1,97026","2,12448",0.927408118693,-0.10872373852,,
ZK370.5,ZK370.5,ZK370.5.1,"1,50888","1,75496",0.859780279892,-0.21796007415,,
ZK370.5,ZK370.5,ZK370.5.2,"1,6418","1,91117",0.859054924470,-0.21917772053,,
ZK370.6,ZK370.6,ZK370.6,"0,013955","0,012501",1.116287627291,0.15870880584,,
ZK370.7,ZK370.7,ZK370.7,"0,300048","0,332052",0.903617505692,-0.14621587470,,
ZK370.8,ZK370.8,ZK370.8,"0,957093","1,12985",0.847097402310,-0.23940022952,,
wrt-6,ZK377.1,ZK377.1,"0,022653","0,034096",0.664401480534,-0.58987280672,,1
sax-3,ZK377.2,ZK377.2a,"0,685689","0,815634",0.840682217759,-0.25036753757,,
sax-3,ZK377.2,ZK377.2b,"0,655361","0,784098",0.835815165961,-0.25874415812,,
tbx-32,ZK380.1,ZK380.1,"0,004592","0,003352",1.369857865143,0.45402620859,,
ZK380.2,ZK380.2,ZK380.2,0,0,,,,
ZK380.4,ZK380.4,ZK380.4,"0,011848","0,007488",1.582198183761,0.66193032094,,
ZK380.5,ZK380.5,ZK380.5,"0,009054","0,009746",0.929070846040,-0.10613948177,,
him-3,ZK381.1,ZK381.1,"1,61406","1,73068",0.932616081540,-0.10064478792,,
ZK381.2,ZK381.2,ZK381.2,"0,000115","0,000873",0.131450293148,-2.92741073556,,1
nhr-249,ZK381.3,ZK381.3.1,"0,017173","0,00646",2.658285848740,1.41049624772,1,
nhr-249,ZK381.3,ZK381.3.2,"0,016786","0,006461",2.598134283888,1.37747599803,1,
pgl-1,ZK381.4,ZK381.4a.1,"5,69838","6,68099",0.852924491730,-0.22951006756,,
pgl-1,ZK381.4,ZK381.4a.2,"5,70985","6,44926",0.885349637013,-0.17568078662,,
pgl-1,ZK381.4,ZK381.4b,"5,59766","6,30599",0.887673466022,-0.17189902145,,
ZK381.5,ZK381.5,ZK381.5a,"0,023903","0,032133",0.743885474208,-0.42684756833,,
ZK381.5,ZK381.5,ZK381.5b,"0,019914","0,028015",0.710805485554,-0.49247327966,,
ZK381.8,ZK381.8,ZK381.8,0,0,,,,
ZK384.1,ZK384.1,ZK384.1,"0,001026",0,,,,
ZK384.2,ZK384.2,ZK384.2,"0,000246","0,00299",0.082244522495,-3.60393659156,,1
ZK384.3,ZK384.3,ZK384.3,0,"0,00013",0.000000000000,,,
ZK39.2,ZK39.2,ZK39.2,"0,013489","0,013643",0.988683172816,-0.01641981681,,
ZK39.3,ZK39.3,ZK39.3,"0,038374","0,062597",0.613030718872,-0.70596872594,,1
ZK39.4,ZK39.4,ZK39.4,"0,000145","0,001804",0.080509320352,-3.63470037988,,1
ZK39.5,ZK39.5,ZK39.5,"0,000773","0,009204",0.083949503960,-3.57433438917,,1
ZK39.6,ZK39.6,ZK39.6,"0,216907","0,18827",1.152106017953,0.20427348114,,
ZK39.7,ZK39.7,ZK39.7,"0,033009","0,028672",1.151266043527,0.20322126121,,
ZK39.8,ZK39.8,ZK39.8,"0,017942","0,041123",0.436307397509,-1.19658316034,,1
ZK39.9,ZK39.9,ZK39.9,0,0,,,,
acl-9,ZK40.1,ZK40.1.1,"1,4829","1,45627",1.018286444135,0.02614344884,,
acl-9,ZK40.1,ZK40.1.2,"1,5469","1,53548",1.007437413708,0.01069021519,,
ZK402.1,ZK402.1,ZK402.1,"0,0053","0,000485",10.928369054640,3.45000620474,1,
ZK402.2,ZK402.2,ZK402.2,"0,000941",0,,,,
ZK402.3,ZK402.3,ZK402.3,"0,06799","0,042847",1.586792135776,0.66611315254,,
ZK402.5,ZK402.5,ZK402.5,0,0,,,,
nhr-9,ZK418.1,ZK418.1,0,"0,00081",0.000000000000,,,
ZK418.10,ZK418.10,ZK418.10,0,0,,,,
ZK418.11,ZK418.11,ZK418.11,0,"0,000391",0.000000000000,,,
ZK418.2,ZK418.2,ZK418.2a,"0,041814","0,058552",0.714137372143,-0.48572647575,,
ZK418.2,ZK418.2,ZK418.2b,"0,03759","0,054397",0.691035568007,-0.53316812600,,
ZK418.3,ZK418.3,ZK418.3,"0,003362","0,003066",1.096574935915,0.13300440388,,
lin-37,ZK418.4,ZK418.4.1,"1,3466","1,11293",1.209959296631,0.27495851565,,
lin-37,ZK418.4,ZK418.4.2,"1,31033","1,14515",1.144243112256,0.19439360770,,
ZK418.5,ZK418.5,ZK418.5,"3,97223","4,37402",0.908141709457,-0.13901065687,,
ZK418.6,ZK418.6,ZK418.6,"0,032589","0,032469",1.003714357872,0.00534875822,,
ZK418.7,ZK418.7,ZK418.7,"0,023255","0,05174",0.449470038423,-1.15370314569,,1
ZK418.8,ZK418.8,ZK418.8,"0,465744","0,449721",1.035628756496,0.05050693049,,
ZK418.9,ZK418.9,ZK418.9a,"2,59604","3,01303",0.861604431420,-0.21490242489,,
ZK418.9,ZK418.9,ZK418.9b.1,"2,86531","3,15203",0.909036398765,-0.13759003230,,
ZK418.9,ZK418.9,ZK418.9b.2,"2,95679","3,24041",0.912474038779,-0.13214458221,,
ZK418.9,ZK418.9,ZK418.9b.3,"2,6611","3,04924",0.872709265260,-0.19642698104,,
ZK418.9,ZK418.9,ZK418.9b.4,"2,6843","3,10478",0.864570114469,-0.20994512732,,
ZK430.1,ZK430.1,ZK430.1,"0,913817","1,06366",0.859125096365,-0.21905987881,,
tag-231,ZK430.2,ZK430.2,"0,710577","0,69302",1.025334045194,0.03609400420,,
sod-5,ZK430.3,ZK430.3,"0,022795","0,022478",1.014071286213,0.02015907310,,
ZK430.5,ZK430.5,ZK430.5,"0,092866","0,099122",0.936882767582,-0.09405956057,,
ZK430.7,ZK430.7,ZK430.7.1,"0,953547","0,930224",1.025072455667,0.03572588801,,
ZK430.7,ZK430.7,ZK430.7.2,"1,025","1,06506",0.962387095563,-0.05531079702,,
ZK430.8,ZK430.8,ZK430.8,"0,206554","0,411616",0.501812368810,-0.99478006376,,1
aco-1,ZK455.1,ZK455.1.1,"2,51873","3,44518",0.731088070870,-0.45188288330,,
aco-1,ZK455.1,ZK455.1.2,"2,74457","3,81982",0.718507678372,-0.47692452068,,
gcy-9,ZK455.2,ZK455.2,"0,002522","0,00425",0.593524189583,-0.75262126556,,1
ZK455.3,ZK455.3,ZK455.3,"0,000789","0,0017",0.464089906152,-1.10752377532,,1
asm-2,ZK455.4,ZK455.4,"0,200661","0,189202",1.060564898891,0.08483290606,,
ZK455.5,ZK455.5,ZK455.5,"0,024331","0,021671",1.122735452909,0.16701802949,,
nhr-33,ZK455.6,ZK455.6,"0,023289","0,035847",0.649674314806,-0.62221142624,,1
pgp-3,ZK455.7,ZK455.7,"0,063011","0,085731",0.734981821066,-0.44421952791,,
37530,ZK455.8,ZK455.8a,"0,062866","0,080273",0.783151351318,-0.35263694613,,
37530,ZK455.8,ZK455.8b,"0,051215","0,072385",0.707542360588,-0.49911157015,,
ZK470.1,ZK470.1,ZK470.1,"0,005233","0,002233",2.343485503936,1.22865587079,1,
ZK470.2,ZK470.2,ZK470.2a,"0,722739","1,02592",0.704478906737,-0.50537158438,,
ZK470.2,ZK470.2,ZK470.2b.1,"0,828662","1,36835",0.605592136515,-0.72358162253,,1
ZK470.2,ZK470.2,ZK470.2b.2,"0,42571","0,5633",0.755742943369,-0.40403249191,,
ZK470.2,ZK470.2,ZK470.2b.3,"0,643973","0,844436",0.762607231335,-0.39098788357,,
ZK470.2,ZK470.2,ZK470.2c,"0,744195","1,00925",0.737374287838,-0.43953098420,,
ZK470.4,ZK470.4,ZK470.4,0,"0,000785",0.000000000000,,,
nck-1,ZK470.5,ZK470.5a,"0,969376","0,904164",1.072124083684,0.10047188766,,
nck-1,ZK470.5,ZK470.5b.1,"0,829942","0,773631",1.072787931197,0.10136491221,,
nck-1,ZK470.5,ZK470.5b.2,"0,857825","0,808058",1.061588400833,0.08622451268,,
nck-1,ZK470.5,ZK470.5b.3,"0,843586","0,79548",1.060474179112,0.08470949393,,
ZK470.6,ZK470.6,ZK470.6,"0,000369","0,003747",0.098516775013,-3.34348678838,,1
ZK484.1,ZK484.1,ZK484.1.1,"7,55424","8,6817",0.870133729569,-0.20069095121,,
ZK484.1,ZK484.1,ZK484.1.2,"6,04804","7,51257",0.805056059378,-0.31283884735,,
ZK484.1,ZK484.1,ZK484.1.3,"11,9094","13,2342",0.899895724713,-0.15217025584,,
ZK484.1,ZK484.1,ZK484.1.4,"13,3058","13,4314",0.990648778236,-0.01355443577,,
ZK484.1,ZK484.1,ZK484.1.5,"12,1438","13,5917",0.893471751142,-0.16250597853,,
haf-9,ZK484.2,ZK484.2a.1,"0,197588","0,32489",0.608168918711,-0.71745600750,,1
haf-9,ZK484.2,ZK484.2a.2,"0,197494","0,325091",0.607503745105,-0.71903479230,,1
haf-9,ZK484.2,ZK484.2b,"0,176304","0,32594",0.540909369823,-0.88654120631,,1
ZK484.3,ZK484.3,ZK484.3.1,"1,66604","1,7995",0.925834954154,-0.11117306344,,
ZK484.3,ZK484.3,ZK484.3.2,"2,22313","2,45343",0.906131416018,-0.14220779573,,
ZK484.4,ZK484.4,ZK484.4a,"0,999657","1,09262",0.914917354616,-0.12828666567,,
ZK484.4,ZK484.4,ZK484.4b,"1,06155","1,16027",0.914916355676,-0.12828824085,,
ZK484.5,ZK484.5,ZK484.5,"4,93209","3,05647",1.613655622336,0.69033271928,,
ZK484.6,ZK484.6,ZK484.6,"0,028594","0,033397",0.856195372597,-0.22398805654,,
ZK484.7,ZK484.7,ZK484.7,"0,283288","0,341233",0.830189342766,-0.26848768287,,
nspd-1,ZK484.8,ZK484.8.1,"4,50801","2,62621",1.716545896939,0.77950843254,,
nspd-1,ZK484.8,ZK484.8.2,"4,68218","2,70204",1.732831490281,0.79313136601,,
nspd-1,ZK484.8,ZK484.8.3,"4,80478","2,77019",1.734458647241,0.79448544447,,
nhr-250,ZK488.1,ZK488.1,"0,0015","0,000584",2.567199331772,1.36019531921,1,
pqn-97,ZK488.10,ZK488.10,"0,00103","0,001039",0.991048137916,-0.01297296013,,
nhr-90,ZK488.2,ZK488.2,"0,041355","0,045729",0.904342977104,-0.14505806835,,
nhr-251,ZK488.4,ZK488.4,0,"0,000768",0.000000000000,,,
ZK488.5,ZK488.5,ZK488.5,0,"0,00039",0.000000000000,,,
ZK488.6,ZK488.6,ZK488.6,0,0,,,,
pqn-98,ZK488.7,ZK488.7,"0,00279","0,00225",1.239691237052,0.30998084138,,
srw-109,ZK488.9,ZK488.9,0,0,,,,
ZK507.1,ZK507.1,ZK507.1,"0,105834","0,120296",0.879779876305,-0.18478549283,,
ZK507.3,ZK507.3,ZK507.3,"0,150972","0,124074",1.216789980173,0.28308017815,,
ZK507.4,ZK507.4,ZK507.4,"0,205156","0,102633",1.998928219968,0.99922666690,1,
ZK507.6,ZK507.6,ZK507.6.1,"1,10444","1,25006",0.883509591540,-0.17868229787,,
ZK507.6,ZK507.6,ZK507.6.2,"1,10511","1,25014",0.883988993233,-0.17789968851,,
ZK512.1,ZK512.1,ZK512.1,"0,042101","0,057889",0.727269900551,-0.45943722603,,
ZK512.10,ZK512.10,ZK512.10,"0,451673","0,320885",1.407585271982,0.49322232390,,
ZK512.11,ZK512.11,ZK512.11,"0,094904","0,071674",1.324095247529,0.40500690477,,
ZK512.2,ZK512.2,ZK512.2,"0,618589","0,673326",0.918706540368,-0.12232399547,,
ced-11,ZK512.3,ZK512.3,"0,034185","0,064531",0.529735911510,-0.91665478070,,1
ZK512.4,ZK512.4,ZK512.4,"5,99882","3,78316",1.585663836581,0.66508694967,,
ZK512.5,ZK512.5,ZK512.5.1,"1,51852","1,76791",0.858935126788,-0.21937892254,,
ZK512.5,ZK512.5,ZK512.5.2,"1,52291","1,77409",0.858417554915,-0.22024851491,,
eat-4,ZK512.6,ZK512.6,"0,011319","0,018011",0.628485447459,-0.67004875537,,1
ZK512.7,ZK512.7,ZK512.7,"0,806219","2,38529",0.337996218489,-1.56492098920,,1
ZK512.8,ZK512.8,ZK512.8,"0,837416","0,746433",1.121890377301,0.16593171351,,
grl-11,ZK512.9,ZK512.9,"0,000477","0,000481",0.991046897796,-0.01297476541,,
ZK520.2,ZK520.2,ZK520.2,"0,216124","0,242943",0.889607850401,-0.16875857562,,
dyf-2,ZK520.3,ZK520.3a,"0,015773","0,019909",0.792235711308,-0.33599836036,,
dyf-2,ZK520.3,ZK520.3b.1,"0,015773","0,019909",0.792235711308,-0.33599836036,,
dyf-2,ZK520.3,ZK520.3b.2,"0,013671","0,016693",0.818952968028,-0.28814749374,,
dyf-2,ZK520.3,ZK520.3b.3,"0,014954","0,017269",0.865918908590,-0.20769616884,,
cul-2,ZK520.4,ZK520.4a,"2,95412","3,20842",0.920739803392,-0.11913457960,,
cul-2,ZK520.4,ZK520.4b.1,"3,44131","3,74115",0.919853520976,-0.12052395262,,
cul-2,ZK520.4,ZK520.4b.2,"3,44203","3,7417",0.919910735762,-0.12043421994,,
cul-2,ZK520.4,ZK520.4c,"3,43499","3,74241",0.917855071999,-0.12366172275,,
cul-2,ZK520.4,ZK520.4d,"2,89122","3,1296",0.923830521472,-0.11429988422,,
cyn-2,ZK520.5,ZK520.5.1,"1,00172","0,648269",1.545222739326,0.62781481338,,
cyn-2,ZK520.5,ZK520.5.2,"0,792386","0,585847",1.352547678831,0.43567945158,,
spe-4,ZK524.1,ZK524.1.1,"0,063326","0,05324",1.189449562825,0.25029409732,,
spe-4,ZK524.1,ZK524.1.2,"0,064673","0,053573",1.207190895465,0.27165383033,,
unc-13,ZK524.2,ZK524.2a,"0,069591","0,091775",0.758274303161,-0.39920826203,,
unc-13,ZK524.2,ZK524.2c,"0,057492","0,072746",0.790320252606,-0.33949071600,,
unc-13,ZK524.2,ZK524.2d,"0,058151","0,076611",0.759045360268,-0.39774199175,,
unc-13,ZK524.2,ZK524.2e,"0,06963","0,090181",0.772108217437,-0.37312502742,,
lrs-2,ZK524.3,ZK524.3a,"0,243513","0,284286",0.856577531078,-0.22334426056,,
lrs-2,ZK524.3,ZK524.3b,"0,233049","0,274386",0.849347269904,-0.23557355038,,
ZK524.4,ZK524.4,ZK524.4,"1,09043","1,33802",0.814957922901,-0.29520252142,,
flp-15,ZK525.1,ZK525.1.1,"0,182181","0,172932",1.053483450142,0.07516765010,,
flp-15,ZK525.1,ZK525.1.2,"0,18693","0,177439",1.053488804603,0.07517498276,,
aqp-11,ZK525.2,ZK525.2,"0,751917","1,12369",0.669149854497,-0.57959875976,,
ZK54.1,ZK54.1,ZK54.1a.1,"0,102782","0,131712",0.780354105928,-0.35779916202,,
ZK54.1,ZK54.1,ZK54.1a.2,"0,10303","0,13203",0.780352950087,-0.35780129890,,
ZK54.1,ZK54.1,ZK54.1b,"0,103257","0,132933",0.776759721062,-0.36445970326,,
tps-1,ZK54.2,ZK54.2a,"0,446167","0,375725",1.187482866458,0.24790669773,,
tps-1,ZK54.2,ZK54.2b.1,"0,430611","0,363214",1.185557274775,0.24556536171,,
tps-1,ZK54.2,ZK54.2b.2,"0,430763","0,363341",1.185561222103,0.24557016518,,
tps-1,ZK54.2,ZK54.2b.3,"0,428332","0,361215",1.185809005717,0.24587165854,,
ZK54.3,ZK54.3,ZK54.3,0,"0,019252",0.000000000000,,,
gst-30,ZK546.11,ZK546.11,"0,017118","0,031147",0.549591778421,-0.86356767246,,1
mdt-4,ZK546.13,ZK546.13,"1,3205","1,31336",1.005436437839,0.00782187954,,
ZK546.14,ZK546.14,ZK546.14a.1,"0,929048","1,30204",0.713532610365,-0.48694872862,,
ZK546.14,ZK546.14,ZK546.14a.2,"0,953016","1,36836",0.696465842322,-0.52187549629,,
ZK546.14,ZK546.14,ZK546.14b.1,"0,949606","1,36524",0.695559755061,-0.52375363385,,
ZK546.14,ZK546.14,ZK546.14b.2,"0,953016","1,36836",0.696465842322,-0.52187549629,,
try-1,ZK546.15,ZK546.15,"2,04114","1,87818",1.086764846820,0.12003980510,,
cblc-1,ZK546.17,ZK546.17.1,"0,454093","0,497767",0.912260153847,-0.13248279117,,
cblc-1,ZK546.17,ZK546.17.2,"0,580164","0,655628",0.884898143459,-0.17641669210,,
zyg-12,ZK546.1,ZK546.1a,"1,10519","1,30135",0.849264225612,-0.23571461570,,
zyg-12,ZK546.1,ZK546.1b,"1,22384","1,37691",0.888830787778,-0.17001930448,,
zyg-12,ZK546.1,ZK546.1c,"1,23845","1,39424",0.888261705302,-0.17094329971,,
zyg-12,ZK546.1,ZK546.1d.1,"1,14241","1,30515",0.875309351416,-0.19213511122,,
